PDF Link,Download_Status,File_Size_KB,Error_Message,Downloaded_At
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11124198,success,3420.244140625,,2026-01-03 21:51:02.696409
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123802,success,1629.1484375,,2026-01-03 21:51:04.646528
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123841,success,2791.962890625,,2026-01-03 21:51:08.992595
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11124200,success,2263.857421875,,2026-01-03 21:51:07.857877
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123807,success,2716.3349609375,,2026-01-03 21:51:09.335495
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11124492,success,3777.9951171875,,2026-01-03 21:51:12.984341
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123795,success,4863.46875,,2026-01-03 21:51:16.272770
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123819,success,2149.1875,,2026-01-03 21:51:11.038765
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123821,success,1576.0556640625,,2026-01-03 21:51:12.677778
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123866,success,4483.89453125,,2026-01-03 21:51:17.749025
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123563,success,624.0546875,,2026-01-03 21:51:12.591169
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123437,success,1794.109375,,2026-01-03 21:51:17.460240
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123173,success,2143.138671875,,2026-01-03 21:51:17.415583
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123132,success,3264.240234375,,2026-01-03 21:51:18.246654
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123456,success,1502.2900390625,,2026-01-03 21:51:20.355425
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123133,success,3651.1357421875,,2026-01-03 21:51:22.475404
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122864,success,1106.125,,2026-01-03 21:51:19.124380
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123170,success,2584.0908203125,,2026-01-03 21:51:23.641043
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123474,success,1691.1923828125,,2026-01-03 21:51:21.935206
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122862,success,1812.7509765625,,2026-01-03 21:51:21.906689
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122865,success,4254.8232421875,,2026-01-03 21:51:30.310724
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123168,success,3994.1845703125,,2026-01-03 21:51:29.266950
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123433,success,2406.2724609375,,2026-01-03 21:51:27.887142
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123135,success,2337.2880859375,,2026-01-03 21:51:26.104734
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123167,success,2659.9892578125,,2026-01-03 21:51:28.728551
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123171,success,6625.6083984375,,2026-01-03 21:51:35.896653
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123134,success,2681.19140625,,2026-01-03 21:51:31.615632
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123434,success,3559.5888671875,,2026-01-03 21:51:33.108337
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123138,success,1348.9794921875,,2026-01-03 21:51:31.357892
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123473,success,9877.9482421875,,2026-01-03 21:51:46.626376
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122863,success,2227.7119140625,,2026-01-03 21:51:35.599109
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123435,success,2754.380859375,,2026-01-03 21:51:37.113864
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11123169,success,2531.9296875,,2026-01-03 21:51:37.993661
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121850,success,3636.7802734375,,2026-01-03 21:51:43.996750
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121824,success,2321.8955078125,,2026-01-03 21:51:41.315272
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122514,success,5366.708984375,,2026-01-03 21:51:47.693559
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121870,success,3177.8603515625,,2026-01-03 21:51:44.469430
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122441,success,6454.701171875,,2026-01-03 21:51:50.344410
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121842,success,3502.6611328125,,2026-01-03 21:51:52.333519
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121859,success,3260.5947265625,,2026-01-03 21:51:50.368712
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121834,success,6153.0380859375,,2026-01-03 21:51:57.268852
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122438,success,3448.48828125,,2026-01-03 21:51:55.472102
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122444,success,2953.927734375,,2026-01-03 21:51:54.427792
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122482,success,3960.625,,2026-01-03 21:51:57.924710
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121875,success,3852.1650390625,,2026-01-03 21:51:59.861782
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122443,success,1506.1201171875,,2026-01-03 21:51:58.112350
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121822,success,4472.6259765625,,2026-01-03 21:52:04.393279
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122528,success,2552.3095703125,,2026-01-03 21:52:02.283068
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122434,success,2676.7109375,,2026-01-03 21:52:02.487959
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122448,success,3361.583984375,,2026-01-03 21:52:04.922974
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122446,success,4969.6103515625,,2026-01-03 21:52:08.797804
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122468,success,2127.8193359375,,2026-01-03 21:52:06.723963
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121852,success,2153.2177734375,,2026-01-03 21:52:07.375844
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121854,success,1930.8095703125,,2026-01-03 21:52:08.603603
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122496,success,4529.9794921875,,2026-01-03 21:52:12.964405
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121865,success,5159.763671875,,2026-01-03 21:52:18.150065
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121830,success,2607.67578125,,2026-01-03 21:52:13.001849
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121831,success,2690.169921875,,2026-01-03 21:52:14.379212
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122439,success,3010.4873046875,,2026-01-03 21:52:14.379550
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122466,success,6583.939453125,,2026-01-03 21:52:24.118294
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122447,success,2060.03515625,,2026-01-03 21:52:17.493033
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121858,success,3248.3193359375,,2026-01-03 21:52:20.335718
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122500,success,9690.181640625,,2026-01-03 21:52:28.837446
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121826,success,3977.0732421875,,2026-01-03 21:52:23.835042
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121866,success,1654.486328125,,2026-01-03 21:52:22.220785
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122437,success,8813.59765625,,2026-01-03 21:52:36.180350
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11121833,success,4996.8271484375,,2026-01-03 21:52:31.300348
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122445,success,2228.033203125,,2026-01-03 21:52:28.855282
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11122442,success,2990.494140625,,2026-01-03 21:52:29.666492
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025810,success,2080.708984375,,2026-01-03 21:52:34.131926
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025542,success,6558.197265625,,2026-01-03 21:52:43.533681
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025541,success,4029.1591796875,,2026-01-03 21:52:34.887337
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11026002,success,2390.0537109375,,2026-01-03 21:52:35.684958
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025842,success,1452.70703125,,2026-01-03 21:52:37.819797
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025821,success,1671.18359375,,2026-01-03 21:52:39.798582
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025811,success,1972.806640625,,2026-01-03 21:52:39.283800
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025832,success,4528.5205078125,,2026-01-03 21:52:44.557281
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11026043,success,4371.6669921875,,2026-01-03 21:52:46.207003
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11025476,success,3883.220703125,,2026-01-03 21:52:47.469431
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023245,success,3392.7197265625,,2026-01-03 21:52:46.939313
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023243,success,4000.2177734375,,2026-01-03 21:52:50.087303
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023593,success,5385.9697265625,,2026-01-03 21:52:52.515440
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023604,success,4656.09765625,,2026-01-03 21:52:54.894688
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023246,success,5579.68359375,,2026-01-03 21:53:00.114994
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023531,success,1955.060546875,,2026-01-03 21:52:52.186980
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023527,success,1571.494140625,,2026-01-03 21:52:54.283777
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023590,success,7553.9462890625,,2026-01-03 21:53:07.998291
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023240,success,3162.763671875,,2026-01-03 21:52:58.214574
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023522,success,3863.2587890625,,2026-01-03 21:53:00.772228
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023244,success,3157.93359375,,2026-01-03 21:53:02.418654
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023543,success,2387.8525390625,,2026-01-03 21:53:02.891456
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023579,success,4124.2783203125,,2026-01-03 21:53:10.196110
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024013,success,2900.4619140625,,2026-01-03 21:53:05.597785
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024023,success,2837.18359375,,2026-01-03 21:53:07.131839
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024017,success,1385.486328125,,2026-01-03 21:53:05.215320
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023251,success,1168.859375,,2026-01-03 21:53:08.510770
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023250,success,2521.85546875,,2026-01-03 21:53:10.944634
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024007,success,4610.984375,,2026-01-03 21:53:18.240215
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11024011,success,3059.0693359375,,2026-01-03 21:53:13.773673
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023249,success,4826.3271484375,,2026-01-03 21:53:16.919437
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021604,success,2191.64453125,,2026-01-03 21:53:15.450661
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021617,success,4385.2998046875,,2026-01-03 21:53:19.532319
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021625,success,6839.453125,,2026-01-03 21:53:28.017689
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021611,success,5510.103515625,,2026-01-03 21:53:23.382825
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021624,success,4443.7216796875,,2026-01-03 21:53:26.413558
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021646,success,1856.958984375,,2026-01-03 21:53:22.338367
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021607,success,2467.3095703125,,2026-01-03 21:53:24.299085
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021564,success,2580.931640625,,2026-01-03 21:53:27.388362
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021632,success,3887.802734375,,2026-01-03 21:53:31.644218
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11023160,success,3228.5673828125,,2026-01-03 21:53:31.185663
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021622,success,1789.552734375,,2026-01-03 21:53:30.662889
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021648,success,2445.525390625,,2026-01-03 21:53:31.877112
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021640,success,2621.1787109375,,2026-01-03 21:53:34.732751
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021643,success,3888.701171875,,2026-01-03 21:53:38.022269
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021641,success,6771.1083984375,,2026-01-03 21:53:42.151758
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021645,success,5938.216796875,,2026-01-03 21:53:41.562889
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021411,success,4021.6494140625,,2026-01-03 21:53:38.610622
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021456,success,3604.1181640625,,2026-01-03 21:53:40.142774
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021442,success,4688.7626953125,,2026-01-03 21:53:47.328498
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020645,success,2057.0322265625,,2026-01-03 21:53:43.311332
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021592,success,2865.90625,,2026-01-03 21:53:45.889229
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020635,success,1813.369140625,,2026-01-03 21:53:44.695122
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021084,success,1389.9990234375,,2026-01-03 21:53:46.063387
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020641,success,7400.083984375,,2026-01-03 21:53:54.893834
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021495,success,5852.9306640625,,2026-01-03 21:53:56.439255
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021418,success,4798.44140625,,2026-01-03 21:53:55.219024
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020668,success,3918.51171875,,2026-01-03 21:53:54.404174
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020669,success,1723.30078125,,2026-01-03 21:53:50.210903
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021420,success,4736.970703125,,2026-01-03 21:53:59.164886
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020644,success,9657.8427734375,,2026-01-03 21:54:08.546667
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021539,success,6504.33984375,,2026-01-03 21:54:09.060669
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021409,success,3704.568359375,,2026-01-03 21:54:01.476808
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021563,success,1216.369140625,,2026-01-03 21:53:58.354820
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021444,success,5201.6767578125,,2026-01-03 21:54:07.774733
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018873,success,2137.63671875,,2026-01-03 21:54:03.279775
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020683,success,2686.1103515625,,2026-01-03 21:54:05.972890
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018333,success,1830.41015625,,2026-01-03 21:54:05.943802
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021600,success,2812.80078125,,2026-01-03 21:54:11.477961
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021594,success,3289.8154296875,,2026-01-03 21:54:10.389440
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021566,success,2413.50390625,,2026-01-03 21:54:12.814992
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020614,success,11790.673828125,,2026-01-03 21:54:32.837344
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021559,success,2956.572265625,,2026-01-03 21:54:15.707897
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020673,success,2223.57421875,,2026-01-03 21:54:15.706520
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021415,success,24354.3681640625,,2026-01-03 21:54:44.304786
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021412,success,1786.8505859375,,2026-01-03 21:54:16.862970
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020638,success,5822.5654296875,,2026-01-03 21:54:26.232684
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020617,success,4289.3837890625,,2026-01-03 21:54:23.756432
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021500,success,3414.08203125,,2026-01-03 21:54:23.391208
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020665,success,2062.3076171875,,2026-01-03 21:54:26.240065
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020677,success,2375.0146484375,,2026-01-03 21:54:28.538795
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020615,success,2307.765625,,2026-01-03 21:54:31.975821
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021472,success,2689.33984375,,2026-01-03 21:54:31.183197
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020649,success,2552.5986328125,,2026-01-03 21:54:31.977080
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018334,success,1804.3837890625,,2026-01-03 21:54:35.741754
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018366,success,2723.0263671875,,2026-01-03 21:54:35.673106
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021492,success,2098.126953125,,2026-01-03 21:54:35.119024
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020639,success,1184.544921875,,2026-01-03 21:54:35.777170
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021568,success,4943.8349609375,,2026-01-03 21:54:42.976662
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11020702,success,4149.2509765625,,2026-01-03 21:54:42.683416
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018387,success,2707.771484375,,2026-01-03 21:54:40.438472
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021562,success,5996.6103515625,,2026-01-03 21:54:46.347686
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021565,success,1424.1435546875,,2026-01-03 21:54:44.150306
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021597,success,1563.921875,,2026-01-03 21:54:46.214174
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11021410,success,3952.978515625,,2026-01-03 21:54:50.326860
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018328,success,941.80078125,,2026-01-03 21:54:46.213071
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018385,success,2813.5458984375,,2026-01-03 21:54:50.010176
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018326,success,3345.103515625,,2026-01-03 21:54:53.761451
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018325,success,1438.087890625,,2026-01-03 21:54:50.324198
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11018330,success,2210.671875,,2026-01-03 21:54:52.155692
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269827,success,1740.4892578125,,2026-01-03 21:54:54.226309
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269838,success,2046.6806640625,,2026-01-03 21:54:55.568147
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269761,success,2256.4130859375,,2026-01-03 21:54:55.567398
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269773,success,2345.0517578125,,2026-01-03 21:54:57.958069
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269760,success,3265.02734375,,2026-01-03 21:55:02.905726
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269807,success,1562.1044921875,,2026-01-03 21:54:58.325887
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269831,success,8950.6376953125,,2026-01-03 21:55:11.440026
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269756,success,3586.4140625,,2026-01-03 21:55:02.065411
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269755,success,2516.5419921875,,2026-01-03 21:55:03.590989
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269667,success,2144.2099609375,,2026-01-03 21:55:03.073840
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269824,success,2138.8857421875,,2026-01-03 21:55:07.331831
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269708,success,2900.921875,,2026-01-03 21:55:08.158337
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269856,success,2203.041015625,,2026-01-03 21:55:08.688737
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269782,success,1736.462890625,,2026-01-03 21:55:07.866212
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269775,success,2093.9970703125,,2026-01-03 21:55:12.555248
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269686,success,2164.8232421875,,2026-01-03 21:55:12.951414
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269757,success,4357.326171875,,2026-01-03 21:55:15.667683
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269673,success,1641.9951171875,,2026-01-03 21:55:12.516922
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269711,success,4576.0390625,,2026-01-03 21:55:22.115579
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269787,success,2849.7978515625,,2026-01-03 21:55:16.546144
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269812,success,3528.4091796875,,2026-01-03 21:55:21.268808
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269816,success,769.669921875,,2026-01-03 21:55:15.706265
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269805,success,4766.5166015625,,2026-01-03 21:55:24.546817
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269763,success,11457.990234375,,2026-01-03 21:55:33.134490
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269762,success,3159.9716796875,,2026-01-03 21:55:22.353374
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269814,success,1496.9013671875,,2026-01-03 21:55:25.453968
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269759,success,2065.4189453125,,2026-01-03 21:55:27.751323
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269835,success,1633.38671875,,2026-01-03 21:55:25.720691
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269780,success,3473.470703125,,2026-01-03 21:55:29.154211
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269709,success,1833.8095703125,,2026-01-03 21:55:29.382839
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269729,success,1692.3671875,,2026-01-03 21:55:30.433842
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269754,success,1846.6416015625,,2026-01-03 21:55:31.747263
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269758,success,3118.01953125,,2026-01-03 21:55:33.998917
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269799,success,4098.6767578125,,2026-01-03 21:55:38.048579
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269685,success,1229.86328125,,2026-01-03 21:55:34.622160
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11269681,success,2128.2822265625,,2026-01-03 21:55:36.791565
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267204,success,2118.515625,,2026-01-03 21:55:38.343047
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267472,success,2484.08203125,,2026-01-03 21:55:38.756985
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267440,success,3629.1796875,,2026-01-03 21:55:39.398248
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267399,success,1271.2998046875,,2026-01-03 21:55:40.365439
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267466,success,4886.6748046875,,2026-01-03 21:55:47.520928
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267390,success,4522.9873046875,,2026-01-03 21:55:46.553547
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267388,success,4631.4794921875,,2026-01-03 21:55:47.500969
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267393,success,9883.4228515625,,2026-01-03 21:55:55.949551
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267441,success,3727.94140625,,2026-01-03 21:55:48.530607
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267386,success,7712.544921875,,2026-01-03 21:56:02.848875
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267201,success,3901.462890625,,2026-01-03 21:55:53.962841
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267489,success,3334.3193359375,,2026-01-03 21:55:53.370774
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267425,success,2188.9609375,,2026-01-03 21:55:53.288671
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267433,success,2180.4296875,,2026-01-03 21:55:58.302634
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267408,success,6406.28125,,2026-01-03 21:56:02.975330
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267426,success,3005.66796875,,2026-01-03 21:55:59.348249
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267469,success,3574.5947265625,,2026-01-03 21:56:02.682663
https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11267429,success,4579.9130859375,,2026-01-03 21:56:06.058370
